	000	001	002	003	004	005	006
YDR486C	-0.0057304	-0.00766761	0.000738714	0.000948322	0.00468626	0.00983314	-0.000767963
YDR487C	-0.00847344	-0.00410433	-0.00684607	-0.00472672	0.00444601	-0.000296087	-0.00817412
YDR488C	-0.00275706	-0.00365419	-0.000178035	-0.00159071	0.00185832	0.00345653	0.00207655
YDR489W	-0.00431627	-0.00163193	-0.00214287	-0.00357907	-0.00110242	0.00028219	-0.00397872
YDR490C	-0.0101418	-0.00385643	-0.00119544	-0.00322019	-0.00685671	0.00809922	0.000995333
YDR491C	-0.00551707	0.000862469	-0.0064248	-0.00789572	0.00118733	-0.00551558	-0.00288322
YDR492W	-0.0110517	0.011134	0.00737056	-0.00854899	0.00641411	0.00336829	-0.00894576
YDR493W	-0.00417247	-0.00915588	-0.00446007	0.00150968	0.00930261	0.00341737	-0.000270122
YDR494W	-0.00374662	-0.00628427	0.003541	-0.000799142	0.00149387	0.00517223	0.00223793
YDR495C	-0.00313749	-0.00499251	-0.00405301	0.000994603	0.00470952	-0.00443109	-0.00449345
YDR496C	-0.00885363	0.0095333	0.00897664	-0.00904157	0.00914667	0.00745714	-0.00356324
YDR497C	-0.014695	-0.0144106	-0.00911234	-0.00603027	-0.00313214	-0.0195859	-0.0117313
YDR498C	-0.00393666	-0.000540075	0.0100997	-0.000983348	0.00463912	0.00222707	0.000410887
YDR499W	-0.0048328	-0.000486419	0.00157695	-0.00167099	0.00870219	-0.00218068	-0.000416371
YDR500C	-0.0162065	0.0200585	0.029023	0.0133484	-0.00505895	0.0142649	-0.0173874
YDR501W	-0.00575276	-0.00310454	-0.00120516	-0.00948021	0.00858564	0.00701115	0.00725076
YDR502C	-0.0134248	0.0251631	0.0646535	-6.25739e-05	0.0436086	0.00330122	-0.0142076
YDR503C	-0.00592726	-0.0061041	-0.000155789	0.00194638	0.00829443	-0.0017135	-0.00411489
YDR504C	-0.00560273	8.34551e-05	0.0110455	-0.00639285	0.00141816	0.000146076	0.0024312
YDR505C	-0.00929869	-0.0165129	0.00158977	0.000552601	0.00629426	0.00492599	-0.0131383
YDR506C	-0.00320876	-0.00464696	-0.00365624	0.00281906	0.00462925	-0.00408519	0.00271134
YDR507C	-0.00662841	0.00192251	0.00738008	-0.00606267	-0.00321607	0.00204548	-0.00943034
YDR508C	-0.0191734	0.00780929	-0.00842211	0.0291431	-0.0151964	-0.016169	-0.015286
YDR509W	-0.0062534	0.00230488	-0.00257313	-0.0113454	-0.00265159	0.00123956	0.00240344
YDR510W	-0.0123579	-0.00435778	-0.00112896	0.00696482	-0.00308437	0.00852558	-0.0132726
YDR511W	-0.00748662	-0.0176737	-0.0114114	0.00952274	0.0212748	-1.99104e-06	-0.00560898
YDR512C	-0.00330742	-0.00540399	0.00163286	-0.000194686	-0.00143154	0.00396655	0.0021405
YDR513W	-0.019254	-0.0641544	-0.0112548	0.00517615	0.0199273	0.0378291	0.00201463
YDR514C	-0.00548501	3.16285e-05	0.000641805	-0.00428326	-0.00317611	0.00688002	0.00583368
YDR515W	-0.00280824	-0.00697967	-0.00245332	-0.00087905	0.00564153	0.00258828	5.34142e-05
YDR516C	-0.00783564	-0.0195519	0.00771091	0.00240438	0.0101429	0.0153823	0.00996083
YDR517W	-0.00829624	-0.0129834	-0.0125185	0.0119725	0.0151136	-0.00700058	0.0112187
YDR518W	-0.00581776	-0.00818967	0.000249413	0.00586695	0.00613562	0.0131459	0.00275397
YDR519W	-0.00543902	0.00057828	0.00221581	-0.00115825	0.00670838	-0.00594209	-0.00355914
YDR520C	-0.00512924	-0.0030659	0.000758093	0.00995774	-0.00350849	0.00477256	0.0107394
YDR521W	-0.0034461	-0.0017459	-0.000970853	-0.00221758	-0.000454867	0.000268999	-1.85993e-05
YDR522C	-0.00537808	-0.000251102	-0.00575561	0.00414413	-0.00585168	-0.00252244	0.000770352
YDR523C	-0.00184806	-0.000171945	-0.00255036	-0.00525118	0.000877542	-0.00144944	0.00269033
YDR524C	-0.00674505	-0.00336569	0.00289268	0.0107854	-0.00350576	-0.00658619	0.00936417
YDR525W	-0.00300156	-0.000383706	-0.00145699	-0.00477925	0.00043648	-0.00110191	0.0013035
YDR526C	-0.0078007	0.000215596	0.000287816	0.011552	-0.00335376	-0.0100006	0.001499
YDR527W	-0.00676678	0.00740309	0.00341389	-0.0103426	0.00455721	0.000988045	-0.0042336
YDR528W	-0.00552263	0.000999272	-0.00180782	0.00492637	-0.00423876	0.000328742	-0.000913919
YDR529C	-0.0139675	-0.0399565	0.034524	-0.0189068	-0.0244582	-0.0169771	-0.0183338
YDR530C	-0.00625024	-0.00767508	0.0034441	0.0035233	-0.0010535	0.00139225	0.00756336
YDR531W	-0.00584741	0.00495581	0.020591	-0.00393227	0.0106592	-0.00122999	-0.00367258
YDR532C	-0.00718829	-0.00720438	0.00696402	0.00644221	-0.00820672	-0.00876364	0.00234603
YDR533C	-0.00830672	-0.0293424	0.0226192	-0.0151525	-0.0113878	-0.00038216	-0.00617
YDR534C	-0.00962152	-0.00879913	-0.00750083	0.00645198	-0.00385056	0.0208422	-0.0230265
YDR535C	-0.00179734	-0.00346304	0.0010936	-0.00279964	-0.00113532	-0.000669311	0.00104859
YDR536W	-0.00319369	-0.0144841	0.00861147	-0.00776741	-0.0126551	-0.00572009	-0.00837904
YDR537C	-0.00409132	-0.000511839	0.00352631	-0.00545661	0.000190826	-0.00270227	0.000533219
YDR538W	-0.00596084	-0.00111538	0.0016954	0.00604657	-0.00547558	0.00653273	-0.00459983
YDR539W	-0.00363392	-0.00136947	0.0028848	-0.00661581	0.00329356	-0.00483429	0.00290802
YDR540C	-0.00358879	-0.00244757	-0.00230687	0.00280471	-0.00103835	0.00517925	-0.00313483
YDR541C	-0.00278915	-0.00278239	0.00286941	-0.00372242	0.000867624	-0.0032895	0.00160674
YDR542W	-0.00989721	-0.000885991	-0.00253844	0.0156206	-0.0135223	0.00638828	-0.0030248
YDR543C	-0.00244642	-0.00101379	-0.000504014	-0.00257557	-0.0015727	-0.00250587	-0.000784539
YDR544C	-0.0126288	-0.0030079	-0.00557455	0.0130059	-0.00817554	0.00391708	-0.0225224
YDR545w	-0.0124732	0.00303443	-0.0107911	-0.0219795	-0.00228829	-0.00367799	0.0102813
YEL001c	-0.0168042	-0.00777617	0.0100294	0.00402255	-0.0263848	-0.0401949	-0.00934528
YEL002c	-0.0141099	0.0189636	0.0640928	-0.00511258	0.0395905	-0.00344309	-0.0177232
YEL003w	-0.014348	0.00729432	0.00950125	0.0225635	-0.00866876	-0.0124457	0.00595685
YEL004w	-0.0031065	-0.000405791	0.00838258	-0.00215352	0.00306918	-0.00287084	-0.000603078
YEL005c	-0.00470576	-0.0061519	0.00373355	0.000824286	-0.000226851	0.00294184	0.00624094
YEL006w	-0.00785831	0.00327791	0.0135942	-0.00706098	0.00578948	0.000394759	-0.00526901
YEL007w	-0.0126298	0.00477621	0.00646371	0.00741753	-0.0168724	-0.00375347	-0.0063388
YEL008w	-0.00216621	-0.00174103	-0.000238433	-0.00334941	0.00100119	0.000969047	0.00104381
YEL009c	-0.0272509	0.00589044	0.0453101	0.0226499	-0.0145833	-0.0298845	0.00991382
YEL010w	-0.0016612	-0.00176678	-0.000760796	-0.00121319	0.00233488	0.00278047	0.00120045
YEL011w	-0.00899685	-0.0410529	0.0225652	-0.00887577	-0.016111	0.00199381	0.0050465
YEL012w	-0.00349444	-0.0130654	0.00839882	-0.0082909	-0.00947959	-0.004478	-0.00598549
YEL013w	-0.00809625	-0.00570527	0.00607297	0.00237255	-0.00131557	0.000804829	0.00369133
YEL014c	-0.0046092	-0.000185749	-0.00170366	-0.00428267	-0.00155789	-0.00156605	0.00356923
YEL015w	-0.00649609	8.83541e-05	0.000234082	0.00378151	-0.00408553	0.00340182	0.0250194
YEL016c	-0.00312167	-0.000779512	7.44255e-05	-0.00155959	0.00249143	-0.00350891	-0.000414581
YEL0171c	-0.0167815	-0.00012728	-0.0124938	0.00915519	-0.000450528	0.0155723	-0.0197777
YEL017w	-0.00479298	0.000869177	0.00387234	-0.00385657	0.00469087	-0.00725321	0.00306087
YEL018w	-0.00329997	-0.000732928	-0.00261029	-0.00213373	0.00227807	0.00434199	0.000708643
YEL019c	-0.00185282	-0.00168647	-3.80831e-05	-0.00250033	0.000390649	-0.000225321	0.000479065
YEL020c	-0.00403491	-0.00937448	0.00409738	-0.000790959	0.0043298	0.0100619	0.00428972
YEL021w	-0.00662587	-0.00446313	0.000416977	-0.00385741	0.00216303	-0.0082156	0.000617447
YEL022w	-0.00643444	0.00290715	-0.00330679	0.00453303	-0.00621688	0.00489631	-0.00456357
YEL023c	-0.00173959	-0.0020339	0.00128615	-0.00138158	0.00101327	-0.00176282	0.000589166
YEL024w	-0.0127644	-0.0275155	0.0210081	0.00380581	-0.0225447	-0.0254374	0.010298
YEL025c	-0.00509845	0.00172134	0.00700527	-0.00571066	0.00117596	-0.00124773	-0.00467535
YEL026w	-0.0344005	0.0441322	0.0592504	0.0345229	-0.00962131	-0.0139565	0.0142634
YEL027w	-0.035798	0.00634895	0.030328	-0.015743	0.0259528	0.00349147	0.0183731
YEL028w	-0.00435033	0.000716269	0.00189731	0.00203499	-0.00358686	-0.00226037	-2.65667e-05
YEL029c	-0.00386394	0.00396571	0.0112295	-0.00208782	0.00734836	-0.00062354	-0.002169
YEL030w	-0.00308125	-0.00403491	0.00523914	-0.00189035	-0.002318	-0.000343501	0.00560895
YEL031w	-0.0110311	0.00624713	-0.0032253	-0.0139753	-0.00180762	0.00276109	-0.00791472
YEL032w	-0.00589873	0.00549219	0.00662951	0.00143212	-0.000477419	-0.00115659	0.00176819
YEL033w	-0.0164522	0.00258691	-0.00581692	-0.0289359	0.00962424	0.00686528	0.00842298
YEL034w	-0.0401323	0.0254802	0.00923504	0.015732	-0.0310386	0.0200589	-0.0248743
YEL035c	-0.00161379	-0.000465932	-0.00104182	-0.00255246	0.00221907	-0.000804781	0.000783025
YEL036c	-0.00374383	-0.00516694	0.0051498	0.0016417	0.00714511	0.00308376	0.00395615
YEL037c	-0.00206771	-0.00383147	0.00148894	-0.00397639	0.00207425	-0.000421539	0.00245162
YEL038w	-0.00748708	-0.00182605	0.00490867	0.0118534	-0.00525472	0.00467962	0.0125531
YEL039c	-0.00449677	-0.0219743	0.00253385	0.000150266	0.00792814	0.0213857	0.00485831
YEL040w	-0.0162619	0.0184283	0.0256239	0.00109087	0.014981	0.0105558	-0.000682237
YEL041w	-0.00186496	-0.00407816	0.00197525	-0.00348412	-0.000158666	-0.00144916	0.00108839
YEL042w	-0.0130005	0.00975204	0.0235871	0.00907558	0.00453525	0.00444113	0.0114209
YEL043w	-0.00413822	0.000576639	-0.00104094	-0.00697641	-0.00172765	0.000404469	-0.00388159
YEL044w	-0.00714072	-0.000722076	-0.000229448	0.0107415	-0.012541	0.000854144	0.0158713
YEL045c	-0.00234697	-0.00156514	-0.0014153	-0.00292299	6.23179e-05	-0.000876895	-0.000928355
YEL046c	-0.0170853	0.0158749	0.0214778	-0.00453507	0.00368327	0.0042754	-0.0113761
YEL047c	-0.00949826	0.00114163	0.00539518	-0.0121204	0.00365572	-0.00917468	0.0100773
YEL048c	-0.00644234	0.00639906	0.00719697	0.000356628	0.00144301	0.00216714	-0.00209619
YEL049w	-0.00623774	0.000595794	-0.000731074	-0.00967416	-0.00113082	0.00209279	-0.00457595
YEL050c	-0.00449896	-0.00387408	0.0126177	-0.000406532	0.00493565	0.00287167	0.00531375
YEL051w	-0.0108277	0.00652536	0.0229802	-0.000389509	0.00815475	-0.000451172	-0.0020427
YEL052w	-0.00680477	-0.00313844	0.022661	0.000447723	0.00793797	-0.00394287	0.00079283
YEL053c	-0.00392729	0.00284843	0.00676023	-0.00360175	0.00218149	0.0040967	-0.00873992
YEL054c	-0.0401037	0.0502181	0.0338426	0.0155549	-0.0136611	0.0209654	-0.00167161
YEL055c	-0.0115386	0.0152517	0.000198059	-0.0455104	0.0242408	-0.0048577	0.0376047
YEL056w	-0.00478955	-0.00215257	0.01414	-0.00153157	0.00611463	0.00211367	0.00623174
YEL057c	-0.00251153	-0.00287781	0.00202334	-0.00251813	0.0020222	0.00288811	0.00182662
YEL058w	-0.004497	0.000927508	0.0135764	-0.00264011	0.0128878	0.000417945	0.00266218
YEL059w	-0.00307909	-0.00110405	-0.00322917	-0.00525475	0.00217626	-7.80014e-05	0.00401185
YEL060c	-0.00486972	-0.00906976	-0.000318295	0.000953746	-0.00180386	0.0203476	-0.0152632
YEL061c	-0.00298531	-0.000322868	-0.00234563	-0.00331161	0.00118874	-0.00256554	0.000597229
YEL062w	-0.00310246	-0.00703886	0.00207671	0.000330473	0.0057925	0.0110983	0.00359447
YEL063c	-0.00672402	0.000366161	0.00376175	-0.0122065	-0.00214551	-0.00431536	-0.00119118
YEL064c	-0.00342663	-0.00329944	0.00425841	0.000789247	0.00243259	0.00126281	0.0016325
YEL065w	-0.00462272	-0.00340192	0.00485838	-0.0111201	-0.00922045	-0.00129566	-0.00991036
YEL066w	-0.00600797	-0.0052385	0.00111139	0.000729811	-0.000137176	0.00374673	-0.00275472
YEL067c	-0.0024255	-0.00236266	-0.00149705	-0.0019852	-0.00123852	-0.000406666	-0.000994494
YEL068c	-0.0065546	-0.00393285	-0.00264222	0.00189865	-0.0029739	0.00727114	-0.00662472
YEL069c	-0.00190262	-0.00524737	0.00166537	-0.00321068	-0.000168894	-0.000614076	-0.000193568
YEL070w	-0.0028004	-0.00996424	0.00367373	-0.000957407	0.00502094	0.0110572	0.0029691
YEL071w	-0.00829483	0.00494696	-0.00294323	-0.0236548	-0.00159394	0.00499908	0.00357823
YEL072w	-0.00307626	-0.000414759	0.00184387	-0.00337421	0.00100284	7.69275e-05	0.00233251
YEL073c	-0.0038858	-0.0053876	-0.000180158	-0.00528554	0.00132715	0.00273828	0.00267026
YEL074w	-0.0127208	0.00901791	0.0382337	0.00139259	-0.00173989	-0.0142381	0.0119497
YEL075c	-0.00652256	0.000191842	-0.00171734	-0.0101318	-0.00128731	-0.00188472	-0.000936617
YEL076c	-0.00655841	0.00310839	0.0200042	-0.00445972	0.0071374	-0.00309114	0.00121488
YEL077c	-0.0279951	0.00518673	0.0153664	-0.0176107	0.017503	-0.00568111	-0.030267
YER001w	-0.00605981	-0.0045773	0.0268894	-0.00843195	-0.00600307	-0.016837	-0.0037783
YER002w	-0.0110512	0.0126541	0.00764727	-0.00954522	0.00517422	0.00668161	-0.0217391
YER003c	-0.0152845	0.023059	0.0729441	0.00237974	0.0459952	-0.00774405	0.0032185
YER004w	-0.024818	-0.0303179	0.0370699	-0.0163651	0.0231824	0.0172179	-0.0132989
YER005w	-0.00508364	0.0019179	0.0168186	0.00100046	0.00487565	-0.000355366	0.00767626
YER006w	-0.0092181	0.00983153	0.00952061	-0.00280686	0.00974551	0.00454866	-0.018043
YER007w	-0.00258573	-0.00276147	0.00230941	0.000493023	0.00327571	0.0034748	0.00100995
YER008c	-0.00438528	-0.002508	-0.00241921	-0.00262639	0.00030593	-0.000551085	-0.00252953
YER009w	-0.019247	0.00888637	-0.00389029	0.0132008	0.00580872	0.00097244	-0.0158395
YER010c	-0.0056864	-0.00303957	0.000883347	0.000344867	-0.00761631	-0.000836225	-0.00166845
YER011w	-0.014849	-0.00903128	-0.00154147	-0.00837825	-0.00925587	0.00949443	-0.0038283
YER012w	-0.00807942	-0.00120696	0.00850896	-0.00182198	0.00453693	0.00257702	-0.01178
YER013w	-0.00335836	-0.00269184	0.000662448	-0.000717014	0.00350952	0.00211971	0.00284212
YER014w	-0.00211906	-0.00489352	0.000712687	-0.000884041	0.00274005	0.00266186	0.000490204
YER015w	-0.00255178	-0.00513025	0.00189682	-0.00270827	5.94192e-05	0.00152698	-0.00022341
YER016w	-0.00316547	-0.0019835	-0.0011327	-0.00112541	0.00212713	-8.93837e-05	-0.000495556
YER017c	-0.00827443	-0.00317381	-0.00486415	-0.00436757	0.00619858	-0.00166627	-0.00223241
YER018c	-0.00182308	-0.00241749	-0.00154741	-0.00160976	0.00184199	-0.00103516	-0.000827207
YER0191C	-0.0134787	0.00723753	0.0264605	0.0044888	0.00247365	0.000837134	0.0164142
YER019w	-0.00230868	-0.00209724	-0.000908995	-0.0013063	0.00457301	-0.00132502	0.000366174
YER020w	-0.00373382	-0.00407142	0.0105869	-0.00276373	0.00363214	0.000411909	0.00572213
YER021W	-0.0120643	-0.01668	0.00590747	0.00727489	0.0134713	0.0141489	0.00681811
YER022w	-0.00577173	0.00221443	0.0101533	0.0164421	-0.0203666	-0.00458628	0.0390209
YER023w	-0.0162663	-0.00660507	-0.00573087	0.00518346	0.0226606	0.00510677	-0.00525952
YER024w	-0.00580181	-0.0280338	0.0302809	-0.0287706	-0.0429989	-0.0398614	-0.023717
YER025w	-0.0150441	0.00992343	0.00532766	0.00257935	0.0118677	0.00325324	-0.0205071
YER026c	-0.0119231	0.0067936	0.0539281	0.00189414	0.0226781	-0.0045083	0.00435633
YER027c	-0.00560675	-0.000708352	-0.000771909	-0.000109538	0.00995197	-0.00114041	-0.00108196
YER028c	-0.00255948	-0.00316557	0.00577813	-0.0051623	0.00203221	0.000151984	0.00153664
YER029c	-0.00686934	-0.0069642	-0.00485291	-0.00276167	0.0109546	0.00815701	-0.00126041
YER030w	-0.00755561	-0.00652109	0.0020869	-0.00194988	0.00348097	0.00937153	0.00450145
YER031c	-0.00809858	-0.00717888	-0.0052968	0.0059236	0.00471829	0.00896864	-0.0102056
YER032w	-0.00649098	-0.000311186	-0.00300007	-0.00335792	0.00132797	0.00653362	-0.000713949
YER033c	-0.00295975	-0.00713727	-0.002439	0.00119877	0.00449274	-0.00139727	-0.00146793
YER034w	-0.00247087	-0.00258508	-4.97728e-05	-0.00183836	0.00188376	0.00326221	0.00135306
YER035w	-0.00567874	-0.0210828	-0.00608165	0.00544074	0.0220374	0.0110468	-0.000202087
YER036c	-0.0150807	0.0179936	-0.0133895	-0.0259013	-0.00958663	0.0155887	-0.00753876
YER037w	-0.00376206	-0.00954876	-0.00173504	0.0025227	0.00789177	0.00324945	0.000181823
YER038c	-0.00450473	-0.00215461	0.00420673	-0.00542016	0.00146871	0.00438974	0.00391758
YER039c	-0.00270794	-0.0081787	-0.00098979	0.000430013	0.00409457	-0.000949391	-0.00117679
YER040w	-0.00287138	-0.00368292	0.00284202	-0.00341765	0.00383286	0.00406701	0.00281387
YER041w	-0.00272135	-0.00392121	-0.00214889	-0.000599037	0.00415456	-0.00268969	-0.00235953
YER042w	-0.00533514	0.00382365	0.0146067	-0.00313161	0.00912759	0.00273547	0.000440732
YER043c	-0.0357428	0.0205657	-0.013535	0.00948525	0.0214223	0.0100252	-0.0642438
YER0441c	-0.00175684	-0.00121714	0.00223149	-0.00311252	0.00341549	0.00113848	0.00199003
YER044c	-0.0147414	-0.0354361	-0.0111451	0.0156388	0.0424533	0.0428172	0.00794312
YER045c	-0.00529844	-0.00284393	-0.0059	-0.00786238	0.00392634	0.00275773	0.0145503
YER046w	-0.00457587	-0.0107193	-0.00042614	-0.00577519	0.0133979	0.0214064	0.0126205
YER047c	-0.00365673	-0.00358719	-0.00446577	-0.00544913	0.00641996	0.000262806	0.00964732
YER048c	-0.0069816	0.00176751	0.018959	-0.012035	0.0131686	0.000896938	0.0042579
YER049w	-0.00840492	0.00442585	-0.0042947	0.001608	0.00349573	-0.00513812	0.013012
YER050c	-0.00481637	-0.000560439	0.00629355	-0.00927633	0.00383059	0.00106094	0.00415293
YER051w	-0.00400636	-0.00164032	-0.00374267	-0.00702984	0.00463804	-0.00149413	0.0166809
YER052c	-0.00918085	0.0148661	0.0284925	-0.00618141	0.0163196	0.000511277	-0.00640971
YER053c	-0.00769836	-0.020264	0.0130941	-0.00159274	-0.0088989	-0.0152636	0.00262884
YER054c	-0.00684535	-0.00894635	-0.0016259	-0.00256786	0.00883127	0.012035	0.0220504
YER055c	-0.0111464	0.00846536	0.00856429	-0.00810813	0.00955032	0.00304696	0.00601316
YER0561c	-0.017201	-0.015319	-0.0256068	0.0158212	0.0215895	0.0287359	-0.0196279
YER056c	-0.0190357	0.0126603	0.00300052	0.017832	0.00289329	0.00233716	-0.00102185
YER057c	-0.00734744	0.000184177	0.00416993	-0.000181658	0.00739002	-0.00739323	-0.00075653
YER058w	-0.00522068	-0.00344004	-0.0125185	-0.0206135	0.0106024	0.00495905	0.025188
YER059w	-0.00223193	-0.00359253	0.0027716	-0.00239965	0.000979085	-0.00100832	0.00171103
YER060w	-0.0121822	0.0106544	-0.0111994	-0.0210835	0.00742645	0.00390718	0.00891294
YER061c	-0.00248738	-0.00388048	0.00278218	-0.00292191	0.00249611	-0.00275773	0.00236653
YER062c	-0.0104415	-0.00138861	-0.00455292	0.0154561	-0.00556588	0.0199421	-0.0101132
YER063w	-0.00528221	-0.0015517	0.00244101	-0.000647577	-0.000758183	-0.00389773	-0.00260431
YER064c	-0.00709148	0.0022097	-0.00279017	-0.0039171	0.0040904	-0.00119887	0.0110431
YER065c	-0.00435536	-0.0171796	0.0180887	-0.0202326	-0.0271816	-0.0285132	-0.0165604
YER066w	-0.00519292	-0.00169472	-0.00341349	-0.00565547	0.00166612	0.00170198	0.0147953
YER067w	-0.00926244	-0.0448972	0.0231849	-0.0136963	-0.0125144	0.0121162	-0.00182922
YER068w	-0.005044	-0.000284938	-0.00199143	-0.00649081	0.00423467	0.000777813	0.0138327
YER069w	-0.00579683	0.00134634	0.0141966	-0.00726369	0.0038575	-0.00237825	-0.0062369
YER070w	-0.0201353	0.0205966	0.0217834	0.0229843	-0.00848622	-0.018515	0.0303709
YER071c	-0.00435415	0.00097636	0.0118726	-0.00399531	0.00884814	0.00079773	-0.0010697
YER072w	-0.0136733	0.00698368	0.00722853	0.0103764	-0.0070406	-0.0124423	0.0232265
YER073w	-0.00529957	0.00493998	0.0130484	-0.00546354	0.00756956	0.00107336	-0.00617935
YER074w	-0.019984	0.0188941	0.0222894	0.0341346	-0.0200338	-0.00760862	0.0420185
YER075c	-0.00379403	0.00263683	0.000182103	-0.00561433	-0.00110825	0.00366718	-0.00700545
YER076c	-0.00309833	-0.00768316	0.000900042	0.00186495	0.00382748	0.0112588	0.00351623
YER077c	-0.00256292	-0.00215671	0.0018131	-0.00346456	0.00130488	-0.000651645	0.00277936
YER078c	-0.00335913	-0.00550492	0.000166032	0.00168083	0.00283704	0.00871959	0.000921751
YER079w	-0.00301199	-0.00931044	0.00491842	-0.00395378	-0.00487584	-0.00456832	-0.00260071
YER080w	-0.00929985	-0.00799114	-0.00145732	0.00299648	-0.0054699	0.0182743	0.00154112
YER081w	-0.00403896	-0.00460127	0.00628827	-0.00950676	-0.00250917	-0.00606232	-4.74823e-05
YER082c	-0.00480054	-0.000597349	0.000185594	0.00148549	0.000597875	0.00916516	-0.00488793
YER083c	-0.00428917	-0.00200576	0.00558205	-0.00619033	0.00691967	-0.00543335	-0.000306246
YER084w	-0.00270992	-0.00445243	-0.00218196	-0.00222671	0.00132299	0.00643621	0.00280037
YER085c	-0.00201715	-0.00319556	-0.000699469	-0.00233631	-0.00135422	-0.000247601	0.00056258
YER086w	-0.0160674	0.0149445	0.0192846	0.00726291	0.00971062	0.00187053	0.0053859
YER0871C	-0.00551867	0.00164524	-0.00283689	-0.00384121	-0.000747874	-0.00376163	0.00173761
YER087w	-0.00942799	-0.000854419	0.00137421	0.00253364	-0.00783929	0.00502703	0.0246802
YER088c	-0.00860114	0.000731499	0.0285031	-0.0117594	0.00593915	-0.00940055	-0.0123916
YER089c	-0.0116043	0.00303044	-0.00976936	-0.00853188	-0.0066594	0.000595625	0.0157691
YER090w	-0.00826483	0.0112169	0.0287092	-0.00680169	0.017466	-0.000265997	-0.00860961
YER091c	-0.0164762	0.0122304	0.0326572	0.00770748	0.00728286	-0.0119739	0.0241176
YER092w	-0.00384733	0.000610046	0.00650287	-0.000687794	0.000431124	-0.00103151	0.00216159
YER093c	-0.036841	0.00978368	-0.0219517	0.00418067	-0.0425974	0.000672186	0.0116295
YER094c	-0.00691891	0.00148667	0.0188399	-0.00666777	0.0103243	-0.000716964	-0.00384895
YER095w	-0.0051135	-0.00491342	0.00171225	-0.0260555	-0.00170418	-0.0137596	0.0165239
YER096w	-0.00357205	-0.00566013	0.00946067	-0.00876423	-0.00476055	-0.0082674	-0.00444891
YER097w	-0.00647356	-0.0123322	0.00478711	-0.0333939	-0.0264896	-0.0284216	0.00574399
YER098w	-0.00261525	-0.00374953	0.00252616	-0.0030112	0.000877541	0.000205395	-0.00142056
YER099c	-0.00648941	-0.00287432	-2.03765e-05	0.00213772	0.000701272	0.00721139	0.000513019
YER100w	-0.00410619	-0.000497509	0.00201867	-0.00328437	-0.00193083	0.00124135	0.000229671
YER101c	-0.00456484	-0.00805708	-0.00128837	-0.0113146	0.00558121	0.00877569	0.0160173
YER102w	-0.000684636	-0.000435333	-0.00124702	-7.67915e-05	0.00135947	-0.00169872	-0.000348106
YER103w	-0.0160548	-0.0310848	0.00451041	-0.00506888	-0.0109869	0.0340761	0.0143704
